method_id,sequence_id,seq,split,jar_delivered,checkpoint,K,cost_ratio,total_cost_pddl,complete,completed_count,windows,windows_at_cap,refill_water,jar_pick,source,source_sha256
gamma_sweep_guided,iid-eval-seq-05,05,held_out,False,v5_ant_g0.90_s0,,3.0,54325.0,True,50,50,,23,6,runs/v5_gamma_guided/v5_ant_g0.90_s0_seq05_cr3.0.json,1f0ad907ae2354c973825a052789f609396fd11746150ca6d0e960261b219f92
gamma_sweep_guided,iid-eval-seq-06,06,dev,False,v5_ant_g0.90_s0,,3.0,34475.0,True,50,50,,24,5,runs/v5_gamma_guided/v5_ant_g0.90_s0_seq06_cr3.0.json,0e2229df4ab8938e22b494778d57f9b66a1bb287d37a57e3b45bac1f0cac53e8
gamma_sweep_guided,iid-eval-seq-07,07,held_out,False,v5_ant_g0.90_s0,,3.0,68300.0,True,50,50,,19,1,runs/v5_gamma_guided/v5_ant_g0.90_s0_seq07_cr3.0.json,1e099014a4f9be4db50f1f73e69e86aadb3cc86804cec7b5bdc343bee1e72c25
gamma_sweep_guided,iid-eval-seq-08,08,held_out,False,v5_ant_g0.90_s0,,3.0,78500.0,True,50,50,,7,1,runs/v5_gamma_guided/v5_ant_g0.90_s0_seq08_cr3.0.json,f7eba042e33e9ee2c3a3919008a18853061db04cdd5a0f2530d599ffccea585c
gamma_sweep_guided,iid-eval-seq-09,09,held_out,False,v5_ant_g0.90_s0,,3.0,76925.0,True,50,50,,9,4,runs/v5_gamma_guided/v5_ant_g0.90_s0_seq09_cr3.0.json,75e1f8c9f7e87e3c5ffd40dd756f50f2fcb8f581f237f640fae8553296d3e1a0
gamma_sweep_guided,iid-eval-seq-00,00,held_out,True,v5_ant_g0.90_s42,,3.0,57500.0,True,50,50,,7,1,runs/v5_gamma_guided/v5_ant_g0.90_s42_seq00_cr3.0.json,5c14f28d1e909b19ce2d780d01f92711547662c58497fa3031797c0c0148c9c4
gamma_sweep_guided,iid-eval-seq-01,01,dev,False,v5_ant_g0.90_s42,,3.0,56000.0,True,50,50,,17,2,runs/v5_gamma_guided/v5_ant_g0.90_s42_seq01_cr3.0.json,8ca88b72308b3f9bddaa685f4e6605ff483a009c47b056cfdb79e6df98c9909b
gamma_sweep_guided,iid-eval-seq-02,02,held_out,True,v5_ant_g0.90_s42,,3.0,56550.0,True,50,50,,25,3,runs/v5_gamma_guided/v5_ant_g0.90_s42_seq02_cr3.0.json,6ad7ed226ad9d17bf63891117359578f5a6f7a640299afa2c7293034a5993272
gamma_sweep_guided,iid-eval-seq-03,03,dev,False,v5_ant_g0.90_s42,,3.0,51225.0,True,50,50,,33,1,runs/v5_gamma_guided/v5_ant_g0.90_s42_seq03_cr3.0.json,5ff633e262653c8fd66a61a5234a990a9c1d382b38e2ed37fcc14fed3e99c66f
gamma_sweep_guided,iid-eval-seq-04,04,held_out,False,v5_ant_g0.90_s42,,3.0,52975.0,True,50,50,,1,1,runs/v5_gamma_guided/v5_ant_g0.90_s42_seq04_cr3.0.json,9e621dd6e0ce651c4e19fd00630c87b568ca2a7205ea8b1cdb5e685403890fe2
gamma_sweep_guided,iid-eval-seq-05,05,held_out,False,v5_ant_g0.90_s42,,3.0,62050.0,True,50,50,,17,3,runs/v5_gamma_guided/v5_ant_g0.90_s42_seq05_cr3.0.json,6e7f297b8c4fbbc83c2539d85a72d9a6b7ef9a42a05b6c80da94773c8673fd74
gamma_sweep_guided,iid-eval-seq-06,06,dev,False,v5_ant_g0.90_s42,,3.0,38050.0,True,50,50,,26,1,runs/v5_gamma_guided/v5_ant_g0.90_s42_seq06_cr3.0.json,fe9951085f5af86a380818d8bf06281674007e3e14500dc60857c328049fcfe9
gamma_sweep_guided,iid-eval-seq-07,07,held_out,False,v5_ant_g0.90_s42,,3.0,63100.0,True,50,50,,35,3,runs/v5_gamma_guided/v5_ant_g0.90_s42_seq07_cr3.0.json,bec3b19f80daf67b34e2415acb20da2e5647105738db9b32f2a3d516fcb9400f
gamma_sweep_guided,iid-eval-seq-08,08,held_out,False,v5_ant_g0.90_s42,,3.0,54375.0,True,50,50,,30,2,runs/v5_gamma_guided/v5_ant_g0.90_s42_seq08_cr3.0.json,ee451be12ff540459f199b08f829968452dac332593f846d46f8351c4e9ab9d5
gamma_sweep_guided,iid-eval-seq-09,09,held_out,False,v5_ant_g0.90_s42,,3.0,53950.0,True,50,50,,36,2,runs/v5_gamma_guided/v5_ant_g0.90_s42_seq09_cr3.0.json,1e73b8039c851b17fc345f7064da3a64679d4f659f3b06fd6546f9ca0a3377fc
gamma_sweep_guided,iid-eval-seq-00,00,held_out,True,v5_ant_g0.95_s0,,3.0,59875.0,True,50,50,,10,11,runs/v5_gamma_guided/v5_ant_g0.95_s0_seq00_cr3.0.json,131fa2380df7dcd4300b8cfb0d103e2b30bcba1dacd2f1633cc34000b8df7141
gamma_sweep_guided,iid-eval-seq-01,01,dev,False,v5_ant_g0.95_s0,,3.0,66950.0,True,50,50,,0,0,runs/v5_gamma_guided/v5_ant_g0.95_s0_seq01_cr3.0.json,800aef07419d0c295f1a6da392658034f6fdc0679080821fcbe743cfc618d0f9
gamma_sweep_guided,iid-eval-seq-02,02,held_out,True,v5_ant_g0.95_s0,,3.0,54050.0,True,50,50,,25,4,runs/v5_gamma_guided/v5_ant_g0.95_s0_seq02_cr3.0.json,6b7b11a41f8b2b2f8707b5db109b6abb383b1b6548cc0580ec7ab562c9def2a0
gamma_sweep_guided,iid-eval-seq-03,03,dev,False,v5_ant_g0.95_s0,,3.0,42775.0,True,50,50,,27,6,runs/v5_gamma_guided/v5_ant_g0.95_s0_seq03_cr3.0.json,2b65a59c767e78842cb888b96537f2c386a5a10b5b0cda0e93c863851587ca86
gamma_sweep_guided,iid-eval-seq-04,04,held_out,False,v5_ant_g0.95_s0,,3.0,49575.0,True,50,50,,0,0,runs/v5_gamma_guided/v5_ant_g0.95_s0_seq04_cr3.0.json,8ec709528f4694970445178538063e242fb28501c5589d4dd5cfa0e900608fa3
gamma_sweep_guided,iid-eval-seq-05,05,held_out,False,v5_ant_g0.95_s0,,3.0,74250.0,True,50,50,,0,0,runs/v5_gamma_guided/v5_ant_g0.95_s0_seq05_cr3.0.json,0b3367bcd9c40843697cffa15599cb34479783dea884e10fa86eae93e10e0c8d
gamma_sweep_guided,iid-eval-seq-06,06,dev,False,v5_ant_g0.95_s0,,3.0,36950.0,True,50,50,,25,7,runs/v5_gamma_guided/v5_ant_g0.95_s0_seq06_cr3.0.json,cfcf709a4e5e864c1f767628eb9fc91f7b197cb273f2362c86bca3e2fdab22b8
gamma_sweep_guided,iid-eval-seq-07,07,held_out,False,v5_ant_g0.95_s0,,3.0,65600.0,True,50,50,,20,1,runs/v5_gamma_guided/v5_ant_g0.95_s0_seq07_cr3.0.json,5c4c5103b115e306b4553bc26e5a44f89b6471de02ed515700f650c63082a98b
gamma_sweep_guided,iid-eval-seq-08,08,held_out,False,v5_ant_g0.95_s0,,3.0,78250.0,True,50,50,,6,1,runs/v5_gamma_guided/v5_ant_g0.95_s0_seq08_cr3.0.json,2bfb89969f1f1144079bb106fdb8e7d1f5b1f24ef6d0fdf13e862b166be16c55
gamma_sweep_guided,iid-eval-seq-09,09,held_out,False,v5_ant_g0.95_s0,,3.0,69825.0,True,50,50,,11,5,runs/v5_gamma_guided/v5_ant_g0.95_s0_seq09_cr3.0.json,e07d97d406d3639106d690bf8f2e015382d00234137e29580bd80da916bddebe
gamma_sweep_guided,iid-eval-seq-00,00,held_out,True,v5_ant_g0.95_s4,,3.0,48975.0,True,50,50,,23,9,runs/v5_gamma_guided/v5_ant_g0.95_s4_seq00_cr3.0.json,fd0968b1f1f9a7e04e2b3db4fa5b0e2b72567b0731115780d32bbbe363048685
gamma_sweep_guided,iid-eval-seq-01,01,dev,False,v5_ant_g0.95_s4,,3.0,50975.0,True,50,50,,22,3,runs/v5_gamma_guided/v5_ant_g0.95_s4_seq01_cr3.0.json,6f77244afb2944f4d8614563aaab82ae52e04d5cb9156983b8ac13e47551b21e
gamma_sweep_guided,iid-eval-seq-02,02,held_out,True,v5_ant_g0.95_s4,,3.0,46425.0,True,50,50,,31,4,runs/v5_gamma_guided/v5_ant_g0.95_s4_seq02_cr3.0.json,7719575663f1fe3eafe39ea4530d7bea79e7e3ebdd8fc1a8e4ef72aacf3b11de
gamma_sweep_guided,iid-eval-seq-03,03,dev,False,v5_ant_g0.95_s4,,3.0,38975.0,True,50,50,,29,4,runs/v5_gamma_guided/v5_ant_g0.95_s4_seq03_cr3.0.json,d51e827e3501e95815983f51396d7062ed97ab3336ac4a605c883aafe556d928
gamma_sweep_guided,iid-eval-seq-04,04,held_out,False,v5_ant_g0.95_s4,,3.0,37200.0,True,50,50,,18,5,runs/v5_gamma_guided/v5_ant_g0.95_s4_seq04_cr3.0.json,0d24b01dc24c389b40c87eada1950af62822c2ef0ce6e3e5b8ff172ecf9e5609
gamma_sweep_guided,iid-eval-seq-05,05,held_out,False,v5_ant_g0.95_s4,,3.0,49575.0,True,50,50,,25,7,runs/v5_gamma_guided/v5_ant_g0.95_s4_seq05_cr3.0.json,2eb4debede1e114961d606cb0a1466b7002d7bacb1c270b82bdf917fa210ad98
gamma_sweep_guided,iid-eval-seq-06,06,dev,False,v5_ant_g0.95_s4,,3.0,31200.0,True,50,50,,26,4,runs/v5_gamma_guided/v5_ant_g0.95_s4_seq06_cr3.0.json,bcb7adf2a3046df8c66f5917b3393d0ba1042ba65a678d25222da1d8ddf40688
gamma_sweep_guided,iid-eval-seq-07,07,held_out,False,v5_ant_g0.95_s4,,3.0,48900.0,True,50,50,,35,3,runs/v5_gamma_guided/v5_ant_g0.95_s4_seq07_cr3.0.json,8610bb805f61cff0e56917b8c89cc1a8999a429e6d502876b7cd1aa41ac55930
gamma_sweep_guided,iid-eval-seq-08,08,held_out,False,v5_ant_g0.95_s4,,3.0,54500.0,True,50,50,,28,3,runs/v5_gamma_guided/v5_ant_g0.95_s4_seq08_cr3.0.json,77303ab7fa581a3d2a9f0074b30493dcea359100ca6a13eefa97fcd96a326911
gamma_sweep_guided,iid-eval-seq-09,09,held_out,False,v5_ant_g0.95_s4,,3.0,50575.0,True,50,50,,33,10,runs/v5_gamma_guided/v5_ant_g0.95_s4_seq09_cr3.0.json,d3fbbb31a0326beb6fa3b17d6eedb2b093f75df04f59d33f4e75e6095266899d
gamma_sweep_guided,iid-eval-seq-00,00,held_out,True,v5_ant_g0.96_s0,,3.0,53075.0,True,50,50,,15,8,runs/v5_gamma_guided/v5_ant_g0.96_s0_seq00_cr3.0.json,731ce1c70f6c8e352ba6dddf840cb09075808a7063343af483f2d4b237eee0fc
gamma_sweep_guided,iid-eval-seq-01,01,dev,False,v5_ant_g0.96_s0,,3.0,69425.0,True,50,50,,7,2,runs/v5_gamma_guided/v5_ant_g0.96_s0_seq01_cr3.0.json,1b40512c7a43144db0c58da515157c7b429542f00748831e673eecb39107c518
gamma_sweep_guided,iid-eval-seq-02,02,held_out,True,v5_ant_g0.96_s0,,3.0,52450.0,True,50,50,,24,3,runs/v5_gamma_guided/v5_ant_g0.96_s0_seq02_cr3.0.json,57aad0a0eea013684ad32ad3a308f213faf864bedd57a744e861ed4e1f3a127f
gamma_sweep_guided,iid-eval-seq-03,03,dev,False,v5_ant_g0.96_s0,,3.0,44875.0,True,50,50,,26,5,runs/v5_gamma_guided/v5_ant_g0.96_s0_seq03_cr3.0.json,7409a7fd8fdfb813bdbb4e6ad1aafcca9df41efe34a5e4138e6b7ec2f76ef5e3
gamma_sweep_guided,iid-eval-seq-04,04,held_out,False,v5_ant_g0.96_s0,,3.0,46075.0,True,50,50,,8,4,runs/v5_gamma_guided/v5_ant_g0.96_s0_seq04_cr3.0.json,44a690632971ffc1aa85da7b96707da3897016cc47ea3c30cd1d3fe28a79ae51
gamma_sweep_guided,iid-eval-seq-05,05,held_out,False,v5_ant_g0.96_s0,,3.0,52525.0,True,50,50,,22,4,runs/v5_gamma_guided/v5_ant_g0.96_s0_seq05_cr3.0.json,561c49af2efe7fa7849f61e2ffe245e7bbc5a0ba26e2c5b7702684b70915cb40
gamma_sweep_guided,iid-eval-seq-06,06,dev,False,v5_ant_g0.96_s0,,3.0,38500.0,True,50,50,,22,4,runs/v5_gamma_guided/v5_ant_g0.96_s0_seq06_cr3.0.json,3d54aa063c9739d67eca4d947b7ecc8ddba67d5dcdc24e506c1724c6fc3e5a5e
gamma_sweep_guided,iid-eval-seq-07,07,held_out,False,v5_ant_g0.96_s0,,3.0,50950.0,True,50,50,,34,3,runs/v5_gamma_guided/v5_ant_g0.96_s0_seq07_cr3.0.json,c1c52a471f4031eb78e56cc97cd1d23d483caad33cebee5b51b79cefb358d0ab
gamma_sweep_guided,iid-eval-seq-08,08,held_out,False,v5_ant_g0.96_s0,,3.0,55825.0,True,50,50,,24,3,runs/v5_gamma_guided/v5_ant_g0.96_s0_seq08_cr3.0.json,8ad0873117ba097b09a1e303f1e1b3f5bf934815dffd5a2e12f4a8d8b343ddea
gamma_sweep_guided,iid-eval-seq-09,09,held_out,False,v5_ant_g0.96_s0,,3.0,56150.0,True,50,50,,25,8,runs/v5_gamma_guided/v5_ant_g0.96_s0_seq09_cr3.0.json,568384db9c8aaebea826c31f97f320591f091ba67eb3a940314120a7a996f370
gamma_sweep_guided,iid-eval-seq-00,00,held_out,True,v5_ant_g0.96_s42,,3.0,46775.0,True,50,50,,22,10,runs/v5_gamma_guided/v5_ant_g0.96_s42_seq00_cr3.0.json,efadea751772d0d6d9cedda51e1ab51135f1a73e9748fd714e15f2194dd687e0
gamma_sweep_guided,iid-eval-seq-01,01,dev,False,v5_ant_g0.96_s42,,3.0,62925.0,True,50,50,,15,2,runs/v5_gamma_guided/v5_ant_g0.96_s42_seq01_cr3.0.json,6d0c1f52ee2931cca75d676e95be9cc671fe4bb33709c123ad53a8f0f78e408f
gamma_sweep_guided,iid-eval-seq-02,02,held_out,True,v5_ant_g0.96_s42,,3.0,49225.0,True,50,50,,31,4,runs/v5_gamma_guided/v5_ant_g0.96_s42_seq02_cr3.0.json,90b5d42884efb93a2da6377151d62a072bd79179e0d5a2f22ace8ec9619918f4
gamma_sweep_guided,iid-eval-seq-03,03,dev,False,v5_ant_g0.96_s42,,3.0,59250.0,True,50,50,,17,6,runs/v5_gamma_guided/v5_ant_g0.96_s42_seq03_cr3.0.json,21fc466d0c1b4d936dbe41dcdfac828df63c268ec08d305f0d7923b74da5490e
gamma_sweep_guided,iid-eval-seq-04,04,held_out,False,v5_ant_g0.96_s42,,3.0,41750.0,True,50,50,,16,4,runs/v5_gamma_guided/v5_ant_g0.96_s42_seq04_cr3.0.json,1444c1653cc9e317a29e2050e4ce56ac1b06361a7f06fcedb366501932b3d696
gamma_sweep_guided,iid-eval-seq-05,05,held_out,False,v5_ant_g0.96_s42,,3.0,53050.0,True,50,50,,23,4,runs/v5_gamma_guided/v5_ant_g0.96_s42_seq05_cr3.0.json,28305eb656328ce7854c33d0272cb41758e1abceb5da526601261dd497e34c23
gamma_sweep_guided,iid-eval-seq-06,06,dev,False,v5_ant_g0.96_s42,,3.0,35500.0,True,50,50,,23,4,runs/v5_gamma_guided/v5_ant_g0.96_s42_seq06_cr3.0.json,3d075ec994aced433d9a1ffb6e955bba8b1e234319940ff7bc95bc4fdc0dfdd9
gamma_sweep_guided,iid-eval-seq-07,07,held_out,False,v5_ant_g0.96_s42,,3.0,49900.0,True,50,50,,35,3,runs/v5_gamma_guided/v5_ant_g0.96_s42_seq07_cr3.0.json,d9d8a09d547523c49e285645f02b2d6be34fc375e30d48e124a57b30d0942072
gamma_sweep_guided,iid-eval-seq-08,08,held_out,False,v5_ant_g0.96_s42,,3.0,67300.0,True,50,50,,18,2,runs/v5_gamma_guided/v5_ant_g0.96_s42_seq08_cr3.0.json,069ff60e390928e4f26f64a67effed9a9090cb4e4f0cc01e07d7c1b7fba1e2f5
gamma_sweep_guided,iid-eval-seq-09,09,held_out,False,v5_ant_g0.96_s42,,3.0,76650.0,True,50,50,,13,4,runs/v5_gamma_guided/v5_ant_g0.96_s42_seq09_cr3.0.json,d2fa9f0ca3c57a710b488a7e1f7dbd3231abb08d3d26196e1388afb7557f98ff
gamma_sweep_guided,iid-eval-seq-00,00,held_out,True,v5_ant_g099_s0,,3.0,69950.0,True,50,50,,0,2,runs/v5_gamma_guided/v5_ant_g099_s0_seq00_cr3.0.json,16c988be1906275b75192f7132357e52cea46207f28528d73fc51200502c400e
gamma_sweep_guided,iid-eval-seq-01,01,dev,False,v5_ant_g099_s0,,3.0,59325.0,True,50,50,,27,8,runs/v5_gamma_guided/v5_ant_g099_s0_seq01_cr3.0.json,7779f0bff3ccc652883e94f330e0fdad3a3089aff4deeabc79018517f5cc1bdb
gamma_sweep_guided,iid-eval-seq-02,02,held_out,True,v5_ant_g099_s0,,3.0,90900.0,True,50,50,,0,2,runs/v5_gamma_guided/v5_ant_g099_s0_seq02_cr3.0.json,4adc8f25969d94a6a44a9a38fbd95e6f1e2d97b2a50699efa93e1dfb10f8e21d
gamma_sweep_guided,iid-eval-seq-03,03,dev,False,v5_ant_g099_s0,,3.0,75575.0,True,50,50,,0,0,runs/v5_gamma_guided/v5_ant_g099_s0_seq03_cr3.0.json,bb325dd0f6c70dbf10e8094572a2f9110da7b166587005fad7cc5e9239da1246
gamma_sweep_guided,iid-eval-seq-04,04,held_out,False,v5_ant_g099_s0,,3.0,56175.0,True,50,50,,0,0,runs/v5_gamma_guided/v5_ant_g099_s0_seq04_cr3.0.json,0e13d0ca0b1604ecffd256f2eec1d918d5986905bdd693afe09b2c66bd16e75a
gamma_sweep_guided,iid-eval-seq-05,05,held_out,False,v5_ant_g099_s0,,3.0,70300.0,True,50,50,,30,16,runs/v5_gamma_guided/v5_ant_g099_s0_seq05_cr3.0.json,571fecb071bb88ff750c801a9ad6b476c17ae3622c1d5b209a42a99781242f5c
gamma_sweep_guided,iid-eval-seq-06,06,dev,False,v5_ant_g099_s0,,3.0,65400.0,True,50,50,,0,0,runs/v5_gamma_guided/v5_ant_g099_s0_seq06_cr3.0.json,00dbc9703c93d588e22b1a477bc5601d0ca9eeb4911633b6134ca45ff50b1741
gamma_sweep_guided,iid-eval-seq-07,07,held_out,False,v5_ant_g099_s0,,3.0,95525.0,True,50,50,,0,0,runs/v5_gamma_guided/v5_ant_g099_s0_seq07_cr3.0.json,f50e1a4469945bb14da627dea6743c337be76f5c9e873b99d9aa5eabe3ac60e8
gamma_sweep_guided,iid-eval-seq-08,08,held_out,False,v5_ant_g099_s0,,3.0,90325.0,True,50,50,,0,0,runs/v5_gamma_guided/v5_ant_g099_s0_seq08_cr3.0.json,ca3869ad976c3b83ab5baa4ae2f1e50025ce2a2a137ff8b0335b364d502db4c9
gamma_sweep_guided,iid-eval-seq-09,09,held_out,False,v5_ant_g099_s0,,3.0,88200.0,True,50,50,,0,0,runs/v5_gamma_guided/v5_ant_g099_s0_seq09_cr3.0.json,7b2e4ab21ff9f517c5f60c9e26387ede3ce324dff09edc30e46da91c4eb0e94d
myopic_dqn,iid-eval-seq-00,00,held_out,True,v5-myopic-g097-s0,,3.0,70900.0,True,50,50,,0,3,runs/v5_myopic_guided/v5-myopic-g097-s0_seq00_cr3.0.json,c7e8df05b87bddb7169b3141a934390c8803452c868a8fb48f21c8b1db1c2eb6
myopic_dqn,iid-eval-seq-01,01,dev,False,v5-myopic-g097-s0,,3.0,67050.0,True,50,50,,0,1,runs/v5_myopic_guided/v5-myopic-g097-s0_seq01_cr3.0.json,36ec9e877c8fe13f9c19288c02430b6328876909fd593db2ce6075e4f3ce861a
myopic_dqn,iid-eval-seq-02,02,held_out,True,v5-myopic-g097-s0,,3.0,79100.0,True,50,50,,0,3,runs/v5_myopic_guided/v5-myopic-g097-s0_seq02_cr3.0.json,eab053fbb86207e7bd57c7b05dff719859e530c7f02e191a8b568566e27e77ca
myopic_dqn,iid-eval-seq-03,03,dev,False,v5-myopic-g097-s0,,3.0,68475.0,True,50,50,,0,1,runs/v5_myopic_guided/v5-myopic-g097-s0_seq03_cr3.0.json,679ed4663165a9d84ea269f53ba2096c80004b50d03455b55f2ed3c81fdd04b5
myopic_dqn,iid-eval-seq-04,04,held_out,False,v5-myopic-g097-s0,,3.0,52525.0,True,50,50,,0,1,runs/v5_myopic_guided/v5-myopic-g097-s0_seq04_cr3.0.json,f1c660da8223958c9ebd68c96078435c8d3958d50ba4bc2121b40a215e152f33
myopic_dqn,iid-eval-seq-05,05,held_out,False,v5-myopic-g097-s0,,3.0,75650.0,True,50,50,,0,1,runs/v5_myopic_guided/v5-myopic-g097-s0_seq05_cr3.0.json,1da516afd735d51a790877b19285e70e2af6a4ada3b27aed200a355bbddc6b32
myopic_dqn,iid-eval-seq-06,06,dev,False,v5-myopic-g097-s0,,3.0,56450.0,True,50,50,,0,1,runs/v5_myopic_guided/v5-myopic-g097-s0_seq06_cr3.0.json,56400bb3a72cda66442c9a2a48571c3cff19dc234f03cc4fca5ced7a1451bf32
myopic_dqn,iid-eval-seq-07,07,held_out,False,v5-myopic-g097-s0,,3.0,97600.0,True,50,50,,0,1,runs/v5_myopic_guided/v5-myopic-g097-s0_seq07_cr3.0.json,7434e203fd7d5cce8a2d9f170ef6a7c47aded5258913b0a9e373b16bf71e6ffa
myopic_dqn,iid-eval-seq-08,08,held_out,False,v5-myopic-g097-s0,,3.0,88700.0,True,50,50,,0,3,runs/v5_myopic_guided/v5-myopic-g097-s0_seq08_cr3.0.json,0a1640700c757d91755082b959c7dda62246919057af341c090e5d91e10c264c
myopic_dqn,iid-eval-seq-09,09,held_out,False,v5-myopic-g097-s0,,3.0,87625.0,True,50,50,,0,1,runs/v5_myopic_guided/v5-myopic-g097-s0_seq09_cr3.0.json,ae8f6a9e9a1aaada869d950f8b90acc544ce6a7836eee0736a97b42917418ae7
myopic_dqn,iid-eval-seq-00,00,held_out,True,v5-myopic-g097-s16,,3.0,85700.0,True,50,50,,0,3,runs/v5_myopic_guided/v5-myopic-g097-s16_seq00_cr3.0.json,114ae7f061d2f0a1c8e94d8711eac0bbab2837c2042e534eab1fb89ce0831359
myopic_dqn,iid-eval-seq-01,01,dev,False,v5-myopic-g097-s16,,3.0,85350.0,True,50,50,,0,0,runs/v5_myopic_guided/v5-myopic-g097-s16_seq01_cr3.0.json,759b06a77598c13a4d899fd6e26c11bfff3fd30c73dae4ab832676f15aae5245
myopic_dqn,iid-eval-seq-02,02,held_out,True,v5-myopic-g097-s16,,3.0,93825.0,True,50,50,,0,4,runs/v5_myopic_guided/v5-myopic-g097-s16_seq02_cr3.0.json,448293efdf6db1c21e93c9d54aada273b1e1ed6cd76d6d552d0e93d6324370d1
myopic_dqn,iid-eval-seq-03,03,dev,False,v5-myopic-g097-s16,,3.0,78075.0,True,50,50,,0,0,runs/v5_myopic_guided/v5-myopic-g097-s16_seq03_cr3.0.json,266217653bac3edb23c6a494ea0c3076bcfa36826e6dbfa342463b1f808742c3
myopic_dqn,iid-eval-seq-04,04,held_out,False,v5-myopic-g097-s16,,3.0,61675.0,True,50,50,,0,0,runs/v5_myopic_guided/v5-myopic-g097-s16_seq04_cr3.0.json,5153c4501eaef699835e63a10521b9216dfb2583d0443e2055be154134dfddd8
myopic_dqn,iid-eval-seq-05,05,held_out,False,v5-myopic-g097-s16,,3.0,86750.0,True,50,50,,0,0,runs/v5_myopic_guided/v5-myopic-g097-s16_seq05_cr3.0.json,190939ead472e8981d7793b2fae4d2b261bdbb920af69049a4930e6e461c833c
myopic_dqn,iid-eval-seq-06,06,dev,False,v5-myopic-g097-s16,,3.0,67525.0,True,50,50,,0,0,runs/v5_myopic_guided/v5-myopic-g097-s16_seq06_cr3.0.json,42ea101166922010bb5b8381655e1177686b5148bed577bde4d7c073fef3dac5
myopic_dqn,iid-eval-seq-07,07,held_out,False,v5-myopic-g097-s16,,3.0,99225.0,True,50,50,,0,0,runs/v5_myopic_guided/v5-myopic-g097-s16_seq07_cr3.0.json,3e190630f8286be581db06349d7bb259fb0e6246d83d991832b72beeaece43bb
myopic_dqn,iid-eval-seq-08,08,held_out,False,v5-myopic-g097-s16,,3.0,91100.0,True,50,50,,0,0,runs/v5_myopic_guided/v5-myopic-g097-s16_seq08_cr3.0.json,9459a68a7d504f9d0a27fa9759ab036a1faa4c96bbee5b52d30a257ddecc2097
myopic_dqn,iid-eval-seq-09,09,held_out,False,v5-myopic-g097-s16,,3.0,94925.0,True,50,50,,0,0,runs/v5_myopic_guided/v5-myopic-g097-s16_seq09_cr3.0.json,b1a4fcfaa412e3d45008ff50055841c8a8c7fd64d997cfe49553871ed1095594
myopic_dqn,iid-eval-seq-00,00,held_out,True,v5-myopic-g097-s42,,3.0,69050.0,True,50,50,,0,3,runs/v5_myopic_guided/v5-myopic-g097-s42_seq00_cr3.0.json,e50850a056253cf0a4572e1eecddc98a7d51f215760f8c68c79d832c28438c71
myopic_dqn,iid-eval-seq-01,01,dev,False,v5-myopic-g097-s42,,3.0,74325.0,True,50,50,,0,1,runs/v5_myopic_guided/v5-myopic-g097-s42_seq01_cr3.0.json,7545af8d257e2aff2b8c5c1d3131a4cc4e2e4dd56afd7062281b0a728a85a00b
myopic_dqn,iid-eval-seq-02,02,held_out,True,v5-myopic-g097-s42,,3.0,90375.0,True,50,50,,3,3,runs/v5_myopic_guided/v5-myopic-g097-s42_seq02_cr3.0.json,ea5b4a7cd18db255ad45ea003563d55d8479de38567c2474108c2e86de80417e
myopic_dqn,iid-eval-seq-03,03,dev,False,v5-myopic-g097-s42,,3.0,74075.0,True,50,50,,0,1,runs/v5_myopic_guided/v5-myopic-g097-s42_seq03_cr3.0.json,256e310eb153195f5fa3f0fe02eba5f9824f30e1b592e81c28be84e8d6d60ebf
myopic_dqn,iid-eval-seq-04,04,held_out,False,v5-myopic-g097-s42,,3.0,56625.0,True,50,50,,0,1,runs/v5_myopic_guided/v5-myopic-g097-s42_seq04_cr3.0.json,c8d3aa7baf03423a2d28e4e1f89dc837042e2f7d0bab904117851225596f0077
myopic_dqn,iid-eval-seq-05,05,held_out,False,v5-myopic-g097-s42,,3.0,81650.0,True,50,50,,0,1,runs/v5_myopic_guided/v5-myopic-g097-s42_seq05_cr3.0.json,e55b32987ea633af7c66798d732b687e34b26a618a849de6f0fd51c3d94fbbb6
myopic_dqn,iid-eval-seq-06,06,dev,False,v5-myopic-g097-s42,,3.0,63450.0,True,50,50,,0,1,runs/v5_myopic_guided/v5-myopic-g097-s42_seq06_cr3.0.json,0743cbc1365ea9c4d5e745e671bf30257fc331c5998de68efdffa7f2adc6b8a0
myopic_dqn,iid-eval-seq-07,07,held_out,False,v5-myopic-g097-s42,,3.0,97325.0,True,50,50,,0,1,runs/v5_myopic_guided/v5-myopic-g097-s42_seq07_cr3.0.json,831a7f453bc1d06ed0e4437473b1cd0d4c490c90b8e9d5a7985fc1f6458eadc9
myopic_dqn,iid-eval-seq-08,08,held_out,False,v5-myopic-g097-s42,,3.0,87675.0,True,50,50,,0,1,runs/v5_myopic_guided/v5-myopic-g097-s42_seq08_cr3.0.json,f2dc3beb21423549a5788c1da7b50e8f52300972d2f74f1a65162d90d8b63ea1
myopic_dqn,iid-eval-seq-09,09,held_out,False,v5-myopic-g097-s42,,3.0,84000.0,True,50,50,,0,1,runs/v5_myopic_guided/v5-myopic-g097-s42_seq09_cr3.0.json,4c75b093916ec111332fb7f23072189501448461a42dde980f66f6465e5ca403
myopic_dqn,iid-eval-seq-00,00,held_out,True,v5-myopic-g097-s4,,3.0,90375.0,True,50,50,,0,2,runs/v5_myopic_guided/v5-myopic-g097-s4_seq00_cr3.0.json,5a080a263c82d7f03f0445282dce5bce4d7845830c81b799a89d1536e383a2a0
